Variant,Room_ID,DATE,room_tournaments,Room_Net_Profit,Room_Gross_Revenue,Room_Total_Time,Player_Count,Avg_Score_In_Room,Max_Score_In_Room,Total_Coins_Spent_In_Room,Total_Coins_Claimed_In_Room,Avg_Player_Duration
B_Test_Group,3729,2024-06-26,t16,750,600,1282.288,10,157.2,195,600,1470,128.2288
A_Control_Group,3748,2024-06-26,t4,600,600,1722.916,10,123.49999999999999,175,600,1680,172.29160000000002
A_Control_Group,3750,2024-06-26,t3,1620,600,516.028,4,124,148,600,630,129.007
B_Test_Group,3619,2024-06-25,t5,1620,600,464.737,4,115.5,155,600,630,116.18424999999999
B_Test_Group,3630,2024-06-25,t16,450,600,1875.46,10,123.00000000000001,223,600,1890,187.546
A_Control_Group,3643,2024-06-25,t15,1785,600,680.69,4,130.25,150,600,315,170.17249999999999
B_Test_Group,3653,2024-06-25,t16,624,600,1823.452,10,137.8,188,600,1596,182.3452
B_Test_Group,3665,2024-06-25,t17,450,600,1386.57,10,133.2,183,600,1890,138.65699999999998
B_Test_Group,3545,2024-06-24,t16,642,600,1719.63,10,121.3,187,600,1638,171.96300000000002
A_Control_Group,3549,2024-06-24,t15,450,600,1907.724,10,123.39999999999999,162,600,1890,190.7724
A_Control_Group,3553,2024-06-24,t3,1620,600,685.19,4,143.5,201,600,630,171.29749999999999
A_Control_Group,3563,2024-06-24,t4,642,600,1331.994,10,142.2,247,600,1638,133.1994
B_Test_Group,3578,2024-06-24,t17,450,600,1671.743,10,147.5,219,600,1890,167.17430000000002
B_Test_Group,3588,2024-06-24,t5,1572,600,587.232,5,102.8,150,600,588,117.44640000000001
B_Test_Group,3517,2024-06-23,t17,1440,600,846.267,5,133.6,155,600,840,169.25339999999997
A_Control_Group,3368,2024-06-22,t2,1620,600,582.012,4,124,139,600,630,145.50300000000001
A_Control_Group,3396,2024-06-22,t4,1250,600,1040.648,6,135.16666666666669,172,600,1050,173.44133333333332
A_Control_Group,3437,2024-06-22,t18,774,600,1688.856,10,145.4,195,600,1386,168.8856
A_Control_Group,3293,2024-06-21,t14,1500,600,1121.083,6,131.16666666666666,217,600,700,186.84716666666665
A_Control_Group,3307,2024-06-21,t18,1575,600,667.292,4,152.5,201,600,525,166.823
B_Test_Group,3313,2024-06-21,t16,450,600,1823.917,10,129.3,196,600,1890,182.39170000000001
B_Test_Group,3218,2024-06-20,t8,1330,600,945.163,6,114.83333333333334,172,600,770,157.52716666666666
A_Control_Group,3223,2024-06-20,t4,1220,600,912.488,6,152.5,222,600,980,152.0813333333333
B_Test_Group,3230,2024-06-20,t5,708,600,1296.8,10,156.10000000000002,210,600,1512,129.67999999999998
B_Test_Group,3255,2024-06-20,t16,684,600,1522.844,10,133.60000000000002,205,600,1596,152.28439999999998
A_Control_Group,3256,2024-06-20,t2,1620,600,587.05,4,148,186,600,630,146.7625
B_Test_Group,3267,2024-06-20,t8,1250,600,860.11,6,123.16666666666666,179,600,1050,143.35166666666666
B_Test_Group,3270,2024-06-20,t19,1440,600,734.533,5,122.8,167,600,840,146.9066
A_Control_Group,3178,2024-06-19,t3,1440,600,716.434,5,176.2,235,600,840,143.2868
A_Control_Group,3189,2024-06-19,t18,540,600,1543.829,10,141,199,600,1680,154.3829
B_Test_Group,3209,2024-06-19,t19,1620,600,726.729,4,113,192,600,630,181.68225
A_Control_Group,3064,2024-06-18,t10,1620,600,531.183,4,111.75,165,600,630,132.79575
A_Control_Group,3076,2024-06-18,t14,1620,600,647.728,4,150.5,185,600,630,161.93200000000002
A_Control_Group,3099,2024-06-18,t2,516,600,1743.488,10,157,222,600,1764,174.3488
B_Test_Group,3104,2024-06-18,t9,1260,600,1337.264,6,123.16666666666666,172,600,840,222.87733333333333
A_Control_Group,3109,2024-06-18,t2,1250,600,1000.651,6,143.66666666666669,192,600,1050,166.77516666666668
A_Control_Group,2946,2024-06-17,t7,-348,,0,2,109.6,152,600,840,138.9006
A_Control_Group,2998,2024-06-17,t10,708,600,1513.76,10,144.10000000000002,197,600,1512,151.376
A_Control_Group,3008,2024-06-17,t4,1430,600,1145.405,6,135.83333333333334,183,600,770,190.90083333333334
B_Test_Group,3034,2024-06-17,t5,450,600,1540.224,10,140.29999999999995,155,600,1890,154.0224
B_Test_Group,3042,2024-06-17,t17,1620,600,509.783,4,136.25,196,600,630,127.44575
B_Test_Group,2912,2024-06-16,t13,1404,600,787.945,5,123.4,171,600,756,157.589
B_Test_Group,2927,2024-06-16,t9,1360,600,910.946,6,160.66666666666666,178,600,840,151.82433333333336
A_Control_Group,2946,2024-06-16,t7,1788,600,694.503,5,109.6,152,600,840,138.9006
A_Control_Group,2976,2024-06-16,t7,474,600,1705.138,10,121,224,600,1806,170.5138
B_Test_Group,2812,2024-06-15,t8,420,,0,5,142,203,600,420,178.9118
B_Test_Group,2890,2024-06-15,t5,1620,600,520.606,4,125.25,189,600,630,130.1515
A_Control_Group,2897,2024-06-15,t15,1656,600,970.281,5,148.6,201,600,504,194.0562
B_Test_Group,2907,2024-06-15,t9,1620,600,707.688,4,152.5,185,600,630,176.922
B_Test_Group,2779,2024-06-14,t19,1785,600,693.945,4,126.5,169,600,315,173.48624999999998
A_Control_Group,2824,2024-06-14,t4,1404,600,853.963,5,147.2,178,600,756,170.7926
B_Test_Group,2713,2024-06-13,t17,1620,600,648.968,4,141.75,168,600,630,162.242
B_Test_Group,2714,2024-06-13,t17,768,600,1464.368,10,144.9,222,600,1512,146.4368
A_Control_Group,2720,2024-06-13,t6,1404,600,811.953,5,150.8,216,600,756,162.39059999999998
A_Control_Group,2724,2024-06-13,t10,474,600,1809.987,10,144.6,188,600,1806,180.9987
B_Test_Group,2731,2024-06-13,t1,1440,600,863.51,5,147.8,225,600,840,172.702
B_Test_Group,2734,2024-06-13,t8,1785,600,752.138,4,118.75,155,600,315,188.0345
A_Control_Group,2741,2024-06-13,t2,1740,600,647.294,4,168.25,214,600,210,161.8235
B_Test_Group,2755,2024-06-13,t20,1488,600,563.066,5,129.2,211,600,672,112.61319999999999
A_Control_Group,2764,2024-06-13,t10,1620,600,914.457,4,138,209,600,630,228.61425
B_Test_Group,2583,2024-06-12,t16,750,300,594.702,6,102.16666666666667,146,600,1050,158.46683333333334
A_Control_Group,2643,2024-06-12,t11,1440,600,917.8,5,162,200,600,840,183.56
A_Control_Group,2660,2024-06-12,t7,1220,600,1279.409,6,115.5,167,600,980,213.23483333333334
B_Test_Group,2667,2024-06-12,t9,1440,600,818.018,5,156.8,206,600,840,163.6036
A_Control_Group,2671,2024-06-12,t6,1785,600,509.279,4,119.25,167,600,315,127.31975
A_Control_Group,2674,2024-06-12,t3,432,600,1808.211,10,128.6,176,600,1848,180.8211
A_Control_Group,2684,2024-06-12,t6,1785,600,954.804,4,131.75,175,600,315,238.70100000000002
B_Test_Group,2557,2024-06-11,t20,1440,600,959.03,5,129.6,212,600,840,191.806
A_Control_Group,2565,2024-06-11,t15,1620,600,458.277,4,175.5,255,600,630,114.56925000000001
B_Test_Group,2582,2024-06-11,t20,1452,600,1155.403,5,132.8,155,600,588,231.08059999999998
A_Control_Group,2602,2024-06-11,t4,684,600,1704.361,10,135.49999999999997,200,600,1596,170.43609999999998
B_Test_Group,2615,2024-06-11,t5,918,600,1713.243,10,151.6,223,600,1302,171.3243
B_Test_Group,2617,2024-06-11,t13,1510,600,944.686,6,134,237,600,490,157.44766666666666
B_Test_Group,2442,2024-06-10,t8,630,200,412.109,6,133,181,600,770,190.56083333333333
A_Control_Group,2508,2024-06-10,t2,708,600,1718.115,10,127.9,192,600,1512,171.8115
A_Control_Group,2520,2024-06-10,t15,1572,600,795.954,5,123.2,177,600,588,159.1908
B_Test_Group,2522,2024-06-10,t17,1250,600,1015.513,6,137.33333333333331,156,600,1050,169.25216666666665
B_Test_Group,2529,2024-06-10,t9,1404,600,893.095,5,160.8,194,600,756,178.619
B_Test_Group,2537,2024-06-10,t13,450,600,1517.289,10,134.6,212,600,1890,151.7289
B_Test_Group,2414,2024-06-09,t9,1360,600,1078.245,6,126.16666666666667,184,600,840,179.70749999999998
A_Control_Group,2420,2024-06-09,t2,1620,600,583.879,4,146.75,188,600,630,145.96974999999998
A_Control_Group,2434,2024-06-09,t3,1290,600,1060.923,6,146.16666666666669,183,600,910,176.82049999999998
B_Test_Group,2453,2024-06-09,t12,1404,600,855.194,5,141,215,600,756,171.0388
B_Test_Group,2357,2024-06-08,t8,600,600,1618.541,10,125.89999999999999,208,600,1680,161.8541
B_Test_Group,2368,2024-06-08,t9,834,600,1516.819,10,127.2,203,600,1386,151.6819
A_Control_Group,2411,2024-06-08,t11,1404,600,775.535,5,153.4,217,600,756,155.107
B_Test_Group,2293,2024-06-07,t5,1620,600,719.648,4,141.75,202,600,630,179.912
A_Control_Group,2305,2024-06-07,t18,1620,600,721.275,4,158.75,266,600,630,180.31875
A_Control_Group,2312,2024-06-07,t18,1572,600,705.356,5,184.6,204,600,588,141.0712
B_Test_Group,2315,2024-06-07,t9,726,600,1749.529,10,141.9,162,600,1554,174.9529
B_Test_Group,2207,2024-06-06,t17,1620,600,580.961,4,136.25,200,600,630,145.24025
A_Control_Group,2210,2024-06-06,t7,1440,600,710.378,5,145.4,169,600,840,142.07559999999998
A_Control_Group,2220,2024-06-06,t3,1620,600,830.574,4,184,224,600,630,207.64350000000002
B_Test_Group,2237,2024-06-06,t1,1536,600,849.635,5,153,244,600,504,169.92700000000002
A_Control_Group,2238,2024-06-06,t15,1290,600,933.756,6,135.33333333333334,151,600,910,155.62599999999998
A_Control_Group,2244,2024-06-06,t6,1470,600,1010.377,6,128.66666666666666,171,600,630,168.39616666666666
A_Control_Group,2252,2024-06-06,t14,1580,600,906.616,6,129.5,164,600,420,151.10266666666666
A_Control_Group,2148,2024-06-05,t2,1404,600,766.722,5,128.8,172,600,756,153.3444
B_Test_Group,2163,2024-06-05,t13,1440,600,855.549,5,139.8,149,600,840,171.1098
B_Test_Group,2167,2024-06-05,t1,1440,600,1056.745,5,129.8,149,600,840,211.349
B_Test_Group,2175,2024-06-05,t17,1575,600,686.119,4,118.5,157,600,525,171.52975
B_Test_Group,2194,2024-06-05,t13,474,600,1483.544,10,120.5,208,600,1806,148.3544
A_Control_Group,2097,2024-06-04,t10,1440,600,566.913,5,132.8,218,600,840,113.38260000000001
B_Test_Group,2110,2024-06-04,t8,1250,600,976.433,6,108.33333333333334,172,600,1050,162.73883333333333
A_Control_Group,1953,2024-06-03,t18,1220,600,870.516,6,142,244,600,980,145.08599999999998
A_Control_Group,1998,2024-06-03,t10,240,,0,5,137.6,181,600,840,125.16819999999998
B_Test_Group,2007,2024-06-03,t19,1440,600,1033.594,5,114.2,161,600,840,206.7188
A_Control_Group,2010,2024-06-03,t2,876,600,1558.543,10,144.70000000000002,234,600,1344,155.85430000000002
B_Test_Group,2034,2024-06-03,t17,1620,600,499.396,4,143.75,202,600,630,124.84899999999999
B_Test_Group,1902,2024-06-02,t17,800,200,514.47,6,122.66666666666667,176,600,700,166.01600000000002
A_Control_Group,1947,2024-06-02,t7,708,600,1750.405,10,130.20000000000002,221,600,1512,175.0405
B_Test_Group,2000,2024-06-02,t20,1575,600,833.705,4,89.75,125,600,525,208.42624999999998
A_Control_Group,2002,2024-06-02,t18,1620,600,687.43,4,155.5,181,600,630,171.85750000000002
B_Test_Group,1873,2024-06-01,t13,1845,600,714.191,4,131.25,228,600,105,178.54774999999998
B_Test_Group,1885,2024-06-01,t9,1620,600,579.504,4,144.75,197,600,630,144.876
A_Control_Group,1887,2024-06-01,t4,1500,600,916.597,6,153.33333333333334,261,600,700,152.76616666666669
B_Test_Group,1812,2024-05-31,t5,666,600,1693.431,10,144,185,600,1554,169.3431
A_Control_Group,1848,2024-05-31,t11,642,600,1670.943,10,113.99999999999999,161,600,1638,167.09430000000003
B_Test_Group,1851,2024-05-31,t20,1440,600,937.558,5,159.4,208,600,840,187.51160000000002
A_Control_Group,1852,2024-05-31,t7,1650,600,962.831,6,135.83333333333334,220,600,350,160.47183333333334
A_Control_Group,1862,2024-05-31,t7,1620,600,609.483,4,159.75,213,600,630,152.37075
A_Control_Group,1867,2024-05-31,t4,1440,600,960.086,5,118.2,213,600,840,192.0172
A_Control_Group,1765,2024-05-30,t6,1440,600,764.494,5,164.2,218,600,840,152.8988
B_Test_Group,1675,2024-05-29,t5,1620,600,805.237,4,143.5,195,600,630,201.30925000000002
A_Control_Group,1718,2024-05-29,t10,1404,600,889.204,5,148.8,196,600,756,177.8408
B_Test_Group,1738,2024-05-29,t1,1440,600,913.124,5,121.4,164,600,840,182.6248
A_Control_Group,1609,2024-05-28,t15,1250,600,918.861,6,122.16666666666667,199,600,1050,153.14350000000002
B_Test_Group,1644,2024-05-28,t17,1250,600,912.691,6,168,206,600,1050,152.11516666666665
B_Test_Group,1646,2024-05-28,t19,1575,600,503.537,4,128.75,172,600,525,125.88425
A_Control_Group,1665,2024-05-28,t18,1440,600,802.291,5,173.6,201,600,840,160.4582
B_Test_Group,1548,2024-05-27,t20,1440,600,815.439,5,111.4,153,600,840,163.0878
B_Test_Group,1551,2024-05-27,t9,1620,600,798.691,4,149.75,176,600,630,199.67275
A_Control_Group,1563,2024-05-27,t10,1250,600,1107.706,6,142.66666666666669,160,600,1050,184.61766666666668
B_Test_Group,1577,2024-05-27,t17,1404,600,802.987,5,131.2,167,600,756,160.59740000000002
A_Control_Group,1602,2024-05-27,t10,1250,600,895.489,6,121.16666666666666,229,600,1050,149.24816666666666
A_Control_Group,1607,2024-05-27,t6,1440,600,522.686,5,153.2,186,600,840,104.5372
B_Test_Group,1482,2024-05-26,t1,1680,600,705.143,4,128.5,199,600,420,176.28574999999998
A_Control_Group,1486,2024-05-26,t2,1620,600,663.027,4,149.25,200,600,630,165.75675
A_Control_Group,1491,2024-05-26,t11,1620,600,266.61,4,168.75,289,600,630,66.6525
B_Test_Group,1507,2024-05-26,t5,1785,600,572.143,4,140.25,173,600,315,143.03575
B_Test_Group,1510,2024-05-26,t8,1488,600,925.631,5,136.4,186,600,672,185.1262
B_Test_Group,1541,2024-05-26,t20,1250,600,977.361,6,147.5,218,600,1050,162.8935
B_Test_Group,1543,2024-05-26,t19,1430,600,842.92,6,120,199,600,770,140.48666666666665
A_Control_Group,1391,2024-05-25,t10,240,,0,5,133.2,183,600,840,175.8726
A_Control_Group,1424,2024-05-25,t10,1620,600,966.081,5,109.6,158,600,420,193.2162
A_Control_Group,1440,2024-05-25,t2,1250,600,978.711,6,140,229,600,1050,163.11850000000004
A_Control_Group,1470,2024-05-25,t11,1440,600,965.777,5,151.2,201,600,840,193.1554
A_Control_Group,1474,2024-05-25,t4,1404,600,734.22,5,135.4,175,600,756,146.844
A_Control_Group,1357,2024-05-24,t7,1430,600,924.034,6,159.16666666666666,179,600,770,154.00566666666666
A_Control_Group,1374,2024-05-24,t7,1250,600,862.732,6,121,140,600,1050,143.78866666666664
B_Test_Group,1383,2024-05-24,t5,1500,600,1075.416,6,119.83333333333333,164,600,700,179.236
B_Test_Group,1393,2024-05-24,t20,1430,600,1111.275,6,106.5,138,600,770,185.21249999999998
A_Control_Group,1398,2024-05-24,t4,1620,600,784.043,4,116.25,144,600,630,196.01075
A_Control_Group,1310,2024-05-23,t11,876,600,1814.597,10,116.5,161,600,1344,181.4597
A_Control_Group,1333,2024-05-23,t18,1440,600,831.84,5,132,173,600,840,166.368
A_Control_Group,1336,2024-05-23,t11,666,600,1810.126,10,131.5,178,600,1554,181.01260000000002
A_Control_Group,1348,2024-05-23,t18,1620,600,831.171,4,159.5,199,600,630,207.79275
B_Test_Group,1349,2024-05-23,t19,1440,600,842.993,5,131.6,182,600,840,168.5986
B_Test_Group,1229,2024-05-22,t9,1440,600,862.771,5,147.6,244,600,840,172.55419999999998
B_Test_Group,1249,2024-05-22,t8,1440,600,564.927,5,123.2,148,600,840,112.9854
A_Control_Group,1272,2024-05-22,t11,1440,600,865.227,5,146.2,194,600,840,173.0454
B_Test_Group,1283,2024-05-22,t20,1440,600,1124.768,5,133.4,221,600,840,224.9536
B_Test_Group,1209,2024-05-21,t13,1250,600,1032.696,6,149,187,600,1050,172.11599999999999
B_Test_Group,1219,2024-05-21,t16,876,600,1492.242,10,139.89999999999998,200,600,1344,149.2242
A_Control_Group,1107,2024-05-20,t15,450,600,1625.232,10,127.50000000000001,188,600,1890,162.52319999999997
B_Test_Group,1008,2024-05-19,t19,792,420,1405.764,10,143.20000000000002,195,600,1008,184.691
B_Test_Group,1065,2024-05-19,t19,642,600,1584.95,10,144.8,224,600,1638,158.495
B_Test_Group,1092,2024-05-19,t8,474,600,1812.192,10,142.79999999999998,217,600,1806,181.2192
A_Control_Group,1095,2024-05-19,t2,1440,600,597.172,5,133.2,192,600,840,119.43440000000001
B_Test_Group,995,2024-05-18,t17,1620,600,425.856,4,161,262,600,630,106.464
A_Control_Group,998,2024-05-18,t18,1440,600,787.559,5,155.2,208,600,840,157.51180000000002
B_Test_Group,923,2024-05-17,t13,1488,600,837.885,5,151.4,175,600,672,167.577
A_Control_Group,945,2024-05-17,t2,1440,600,742.193,5,156.8,196,600,840,148.4386
A_Control_Group,961,2024-05-17,t18,642,600,1566.661,10,143.8,193,600,1638,156.66609999999997
A_Control_Group,978,2024-05-17,t15,1500,600,1093.186,6,155.66666666666666,208,600,700,182.19766666666666
B_Test_Group,864,2024-05-16,t8,1656,600,763.013,5,133.8,228,600,504,152.60260000000002
B_Test_Group,877,2024-05-16,t19,1250,600,926.251,6,151.66666666666666,201,600,1050,154.37516666666667
A_Control_Group,891,2024-05-16,t4,1575,600,696.635,4,126.5,169,600,525,174.15875
B_Test_Group,902,2024-05-16,t1,1620,600,473.575,4,181.75,233,600,630,118.39375
A_Control_Group,905,2024-05-16,t14,1785,600,703.679,4,121.25,149,600,315,175.91975000000002
B_Test_Group,816,2024-05-15,t8,1440,600,465.738,5,130,156,600,840,93.1476
B_Test_Group,859,2024-05-15,t12,474,600,1461.713,10,127.6,225,600,1806,146.1713
B_Test_Group,746,2024-05-14,t19,1572,600,654.869,5,149.4,224,600,588,130.97379999999998
A_Control_Group,756,2024-05-14,t6,1575,600,650.662,4,156.25,217,600,525,162.66549999999998
B_Test_Group,777,2024-05-14,t1,1680,600,565.146,4,116,164,600,420,141.28650000000002
B_Test_Group,797,2024-05-14,t8,1488,600,835.182,5,140.2,177,600,672,167.03640000000001
A_Control_Group,710,2024-05-13,t11,1740,600,663.34,4,150.5,197,600,210,165.835
B_Test_Group,733,2024-05-13,t1,1400,600,877.324,6,144.5,203,600,700,146.22066666666666
B_Test_Group,631,2024-05-12,t13,516,600,1777.681,10,113.39999999999999,164,600,1764,177.7681
B_Test_Group,634,2024-05-12,t19,1250,600,836.083,6,157.83333333333334,206,600,1050,139.34716666666665
B_Test_Group,670,2024-05-12,t20,1785,600,714.884,4,127.5,151,600,315,178.721
A_Control_Group,677,2024-05-12,t14,1250,600,1031.785,6,135,162,600,1050,171.96416666666667
B_Test_Group,678,2024-05-12,t8,1680,600,793.132,4,148,181,600,420,198.283
A_Control_Group,571,2024-05-11,t11,1785,600,623.96,4,110.25,125,600,315,155.99
A_Control_Group,572,2024-05-11,t4,816,600,1549.818,10,148.20000000000002,209,600,1344,154.98179999999996
B_Test_Group,599,2024-05-11,t12,1788,600,964.434,5,78.2,127,600,252,192.8868
B_Test_Group,605,2024-05-11,t20,540,600,1998.437,10,129.8,203,600,1680,199.8437
A_Control_Group,519,2024-05-10,t3,1500,600,767.658,6,125.16666666666667,190,600,700,127.94300000000001
B_Test_Group,529,2024-05-10,t19,1620,600,685.154,4,99.5,116,600,630,171.2885
A_Control_Group,348,2024-05-08,t6,1380,480,602.152,5,145.6,192,600,420,147.1146
B_Test_Group,364,2024-05-08,t19,1452,480,651.839,5,144,175,600,588,130.36780000000002
A_Control_Group,384,2024-05-08,t7,-40,,0,1,141.83333333333334,173,600,1050,136.501
B_Test_Group,405,2024-05-08,t19,1785,600,712.862,4,115.5,139,600,315,178.21550000000002
B_Test_Group,428,2024-05-08,t19,774,600,1489.066,10,130.6,179,600,1386,148.9066
A_Control_Group,343,2024-05-07,t15,708,600,1682.351,10,119.5,166,600,1512,168.2351
A_Control_Group,353,2024-05-07,t15,582,600,1757.144,10,151.7,219,600,1638,175.71439999999998
A_Control_Group,355,2024-05-07,t15,1440,600,746.224,5,116.8,160,600,840,149.2448
A_Control_Group,384,2024-05-07,t7,1290,600,819.006,6,141.83333333333334,173,600,1050,136.501
B_Test_Group,285,2024-05-06,t17,1785,600,679.274,4,123,188,600,315,169.8185
B_Test_Group,249,2024-05-05,t1,1575,600,660.136,4,100,153,600,525,165.034
B_Test_Group,250,2024-05-05,t9,1430,600,1135.339,6,132.66666666666666,191,600,770,189.22316666666669
A_Control_Group,255,2024-05-05,t10,1430,600,982.529,6,142.83333333333331,230,600,770,163.75483333333332
B_Test_Group,167,2024-05-04,t5,450,600,1789.109,10,142.8,217,600,1890,178.9109
A_Control_Group,191,2024-05-04,t3,450,600,1480.14,10,118.5,195,600,1890,148.01399999999998
A_Control_Group,196,2024-05-04,t10,1680,600,855.581,4,167.25,207,600,420,213.89525
A_Control_Group,200,2024-05-04,t11,984,600,1450.955,10,135.4,180,600,1176,145.09550000000002
B_Test_Group,209,2024-05-04,t1,1620,600,769.162,4,101.5,187,600,630,192.29049999999998
B_Test_Group,218,2024-05-04,t8,1620,600,801.468,4,119.75,174,600,630,200.367
B_Test_Group,220,2024-05-04,t5,1440,600,705.181,5,109.8,172,600,840,141.0362
A_Control_Group,123,2024-05-03,t6,726,600,1531.896,10,155.3,180,600,1554,153.1896
B_Test_Group,140,2024-05-03,t13,1470,600,974.434,6,128,177,600,630,162.40566666666666
B_Test_Group,141,2024-05-03,t20,1620,600,589.763,4,96.5,125,600,630,147.44075
B_Test_Group,164,2024-05-03,t12,1488,600,821.554,5,152.4,209,600,672,164.3108
B_Test_Group,78,2024-05-03,t20,720,150,187.445,4,139.25,170,600,630,157.2575
B_Test_Group,84,2024-05-02,t16,450,600,1653.303,10,136.1,191,600,1890,165.3303
A_Control_Group,19,2024-05-01,t3,1488,600,1006.231,5,160.6,190,600,672,201.2462
